Frame Number, Timestamp
55804503, 21497442.084142
55804504, 21497450.452474
55804505, 21497459.196122
55804506, 21497467.285799
55804507, 21497476.055122
55804508, 21497484.233908
55804509, 21497492.219373
55804510, 21497501.150301
55804511, 21497509.098007
55804512, 21497517.499566
55804513, 21497525.675332
55804514, 21497534.040643
55804515, 21497542.527536
55804516, 21497551.156776
55804517, 21497559.169049
55804518, 21497567.551729
55804519, 21497575.530020
55804520, 21497583.770729
55804521, 21497592.257999
55804522, 21497600.730921
55804523, 21497609.204221
55804524, 21497618.663007
55804525, 21497625.649392
55804526, 21497633.769275
55804527, 21497642.240310
55804528, 21497651.499356
55804529, 21497659.310000
55804530, 21497667.995123
55804531, 21497675.971148
55804532, 21497684.180140
55804533, 21497692.336649
55804534, 21497700.913029
55804535, 21497709.050281
55804536, 21497717.488465
55804537, 21497726.084856
55804538, 21497733.897011
55804539, 21497742.492647
55804540, 21497750.641604
55804541, 21497759.065441
55804542, 21497767.910658
55804543, 21497775.585751
55804544, 21497784.317316
55804545, 21497792.427760
55804546, 21497800.778345
55804547, 21497808.949580
55804548, 21497818.491812
55804549, 21497826.289619
55804550, 21497834.011154
55804551, 21497842.498424
55804552, 21497850.436691
55804553, 21497859.162970
55804554, 21497867.463715
55804555, 21497875.438985
55804556, 21497883.966278
55804557, 21497892.552475
55804558, 21497900.713515
55804559, 21497909.334826
55804560, 21497917.363335
55804561, 21497925.851738
55804562, 21497934.219315
55804563, 21497942.599729
55804564, 21497952.789890
55804565, 21497959.115130
55804566, 21497967.316194
55804567, 21497975.939771
55804568, 21497983.692645
55804569, 21497992.448376
55804570, 21498000.479150
55804571, 21498009.173712
55804572, 21498017.491826
55804573, 21498025.918683
55804574, 21498034.206212
55804575, 21498042.423512
55804576, 21498052.043148
55804577, 21498059.393521
55804578, 21498067.223800
55804579, 21498075.947813
55804580, 21498084.231189
55804581, 21498092.927639
55804582, 21498100.538544
55804583, 21498109.207053
55804584, 21498117.419443
55804585, 21498126.120047
55804586, 21498134.764768
55804587, 21498142.365478
55804588, 21498150.598636
55804589, 21498158.963947
55804590, 21498167.349648
55804591, 21498175.568457
55804592, 21498184.084801
55804593, 21498192.468992
55804594, 21498200.620970
